Timestamp,Throttle,Roll,Pitch,Yaw,KillSwitch,Emergency,Ax_ms2,Ay_ms2,Az_ms2,Gx_rps,Gy_rps,Gz_rps,Ref_Roll,Ref_Pitch,Ref_YawRate
# Flight Data Log - Single Flight Mode
# Generated by Starship Hand Controller
# Timestamp: milliseconds since loop start (flight time)
# Control values: 0-255 (127=center)
# Emergency: 1=active, 0=normal
# File overwrites on each restart
# ========================
2338,,,,,,,, # System startup - Hand Controller initialized
20174,,,,,,,, # Flight started - Loop timestamp zero point set
53425,34,-0.46,-0.24,35.77,255,0,0.28740,-0.34488,10.44229,0.02132,0.03944,0.05649,0.00000,0.00000,0.00000
53435,34,-0.48,-0.33,35.74,255,0,1.53521,-0.68498,14.34377,0.00413,0.01279,0.04850,0.00000,0.00000,0.00000
53445,34,-0.47,-0.41,35.70,255,0,0.50535,0.61313,9.85311,0.04170,0.06062,0.05929,0.00000,0.00000,0.00000
53455,34,-0.43,-0.51,35.67,255,0,0.91250,1.01549,15.22754,-0.02745,-0.02904,0.04383,0.00000,0.00000,0.00000
53465,34,-0.31,-0.53,35.64,255,0,-0.91490,1.81303,8.03769,0.03158,0.03930,0.06795,0.00000,0.00000,0.00000
53475,34,-0.21,-0.59,35.61,255,0,0.37841,0.06227,16.25500,-0.05049,-0.07314,0.04543,0.00000,0.00000,0.00000
53485,34,-0.09,-0.61,35.57,255,0,0.46703,1.55916,7.79818,0.05329,0.05582,0.07194,0.00000,0.00000,0.00000
53495,34,-0.14,-0.73,35.53,255,0,0.50295,-2.22976,17.08846,-0.07155,-0.10485,0.04930,0.00000,0.00000,0.00000
53505,34,-0.02,-0.74,35.49,255,0,-0.53648,0.91969,5.54687,0.06488,0.05969,0.08460,0.00000,0.00000,0.00000
53515,34,-0.02,-0.64,35.45,255,0,-0.99154,0.09341,15.27065,-0.09006,-0.14149,0.06515,0.00000,0.00000,0.00000
53525,34,-0.04,-0.54,35.41,255,0,0.15807,-0.07904,4.35415,0.07341,0.03864,0.08820,0.00000,0.00000,0.00000
53535,34,-0.04,-0.45,35.36,255,0,-1.50168,0.57001,13.12710,-0.08753,-0.14376,0.06542,0.00000,0.00000,0.00000
53545,34,-0.00,-0.34,35.32,255,0,-0.06706,0.45745,4.15057,0.08740,0.02345,0.08367,0.00000,0.00000,0.00000
53555,34,-0.08,-0.29,35.27,255,0,-0.44547,-1.80105,12.66726,-0.07608,-0.14962,0.06861,0.00000,0.00000,0.00000
53565,34,-0.12,-0.21,35.23,255,0,-0.81191,0.26824,3.87514,0.08247,0.01372,0.07341,0.00000,0.00000,0.00000
53575,34,-0.20,-0.17,35.18,255,0,0.09101,-0.86939,11.59908,-0.05875,-0.15148,0.06821,0.00000,0.00000,0.00000
53585,34,-0.27,-0.11,35.14,255,0,0.27303,0.22274,4.09069,0.07208,0.01319,0.07341,0.00000,0.00000,0.00000
53595,34,-0.35,-0.08,35.10,255,0,-0.11017,-0.31854,12.07090,-0.04676,-0.13483,0.06422,0.00000,0.00000,0.00000
53605,34,-0.34,0.02,35.05,255,0,-0.80952,1.56874,4.48587,0.04703,0.01852,0.07234,0.00000,0.00000,0.00000
53615,34,-0.37,0.10,35.01,255,0,1.01549,0.01437,11.88648,-0.03691,-0.13070,0.05516,0.00000,0.00000,0.00000
53625,34,-0.30,0.19,34.97,255,0,-1.61185,1.38193,3.70749,0.04490,0.04210,0.07048,0.00000,0.00000,0.00000
53635,34,-0.18,0.21,34.93,255,0,0.93885,0.94843,12.31759,-0.02705,-0.11445,0.05462,0.00000,0.00000,0.00000
53645,34,-0.09,0.13,34.90,255,0,0.75683,-0.82389,6.55517,0.02318,0.05169,0.05662,0.00000,0.00000,0.00000
53655,34,0.03,0.14,34.86,255,0,-0.29219,1.07776,12.09485,-0.00666,-0.08300,0.04210,0.00000,0.00000,0.00000
53665,34,-0.01,0.04,34.83,255,0,0.86460,-0.72090,8.09996,-0.00173,0.04610,0.05089,0.00000,0.00000,0.00000
53675,34,-0.12,0.03,34.80,255,0,-0.29459,-0.46703,12.24095,-0.00093,-0.04930,0.03677,0.00000,0.00000,0.00000
53685,34,-0.16,-0.07,34.77,255,0,2.87163,-0.33051,11.67812,-0.01119,0.04357,0.04557,0.00000,0.00000,0.00000
53695,34,-0.19,-0.16,34.74,255,0,0.73048,-0.10299,13.38816,0.00933,0.00733,0.04064,0.00000,0.00000,0.00000
53705,34,-0.21,-0.26,34.72,255,0,0.61313,0.76162,12.13556,-0.03211,0.01092,0.04064,0.00000,0.00000,0.00000
53715,34,-0.16,-0.35,34.69,255,0,0.13891,1.30529,13.27799,0.02598,0.03104,0.04410,0.00000,0.00000,0.00000
53725,34,-0.11,-0.44,34.66,255,0,0.75443,0.57241,11.29970,-0.03384,-0.00653,0.02944,0.00000,0.00000,0.00000
53735,34,-0.05,-0.51,34.64,255,0,0.51014,0.64426,13.44085,0.01852,0.05396,0.04890,0.00000,0.00000,0.00000
53745,34,-0.01,-0.61,34.62,255,0,-0.06706,-0.23950,12.21700,-0.03451,-0.05036,0.02505,0.00000,0.00000,0.00000
53755,34,0.03,-0.70,34.59,255,0,0.68019,0.31135,12.02539,0.01612,0.05169,0.05502,0.00000,0.00000,0.00000
53765,34,-0.07,-0.78,34.56,255,0,-0.04790,-1.15679,13.24685,-0.04903,-0.08687,0.02372,0.00000,0.00000,0.00000
53775,34,0.01,-0.85,34.54,255,0,0.31614,1.67891,8.83762,0.01998,0.05889,0.05383,0.00000,0.00000,0.00000
53785,34,0.01,-0.75,34.51,255,0,-0.35686,-0.22513,13.31152,-0.06129,-0.12604,0.03651,0.00000,0.00000,0.00000
53795,34,0.13,-0.74,34.48,255,0,0.12933,1.00591,6.57193,0.02785,0.04756,0.05942,0.00000,0.00000,0.00000
53805,34,0.15,-0.65,34.46,255,0,-1.72441,0.23471,12.82294,-0.06169,-0.13563,0.03877,0.00000,0.00000,0.00000
53815,34,0.20,-0.55,34.42,255,0,-1.22865,1.04423,4.06195,0.03730,0.04117,0.07234,0.00000,0.00000,0.00000
53825,34,0.21,-0.47,34.39,255,0,-0.24669,-0.34488,12.38225,-0.05902,-0.16587,0.04490,0.00000,0.00000,0.00000
53835,34,0.19,-0.37,34.35,255,0,0.50295,-0.39757,5.25946,0.03744,0.03597,0.06462,0.00000,0.00000,0.00000
53845,34,0.14,-0.30,34.32,255,0,-0.78796,-0.34249,11.21348,-0.04956,-0.18199,0.03797,0.00000,0.00000,0.00000
53855,34,0.06,-0.24,34.29,255,0,0.92208,-0.06706,4.93135,0.03357,0.03451,0.06768,0.00000,0.00000,0.00000
53865,34,-0.04,-0.22,34.26,255,0,-0.22753,-0.54367,12.00384,-0.04850,-0.18000,0.03784,0.00000,0.00000,0.00000
53875,34,-0.11,-0.16,34.22,255,0,0.05748,0.52690,3.08000,0.03917,0.02398,0.06608,0.00000,0.00000,0.00000
53885,34,-0.22,-0.25,34.19,255,0,1.12326,0.05030,12.52356,-0.04250,-0.15921,0.04130,0.00000,0.00000,0.00000
53895,34,-0.17,-0.16,34.15,255,0,-0.66821,0.99872,3.27399,0.02478,0.02332,0.06448,0.00000,0.00000,0.00000
53905,34,-0.22,-0.31,34.12,255,0,1.52802,-0.37362,12.11640,-0.03704,-0.13749,0.03957,0.00000,0.00000,0.00000
53915,34,-0.30,-0.38,34.09,255,0,-0.56283,0.38320,5.09660,0.03051,0.04383,0.06475,0.00000,0.00000,0.00000
53925,34,-0.20,-0.45,34.06,255,0,0.62750,1.42504,12.54751,-0.03277,-0.10619,0.04437,0.00000,0.00000,0.00000
53935,34,-0.19,-0.56,34.02,255,0,0.97477,-0.74246,6.44979,0.01852,0.05769,0.06275,0.00000,0.00000,0.00000
53945,34,-0.09,-0.63,33.99,255,0,-0.59396,0.53409,12.52356,-0.02891,-0.09033,0.03850,0.00000,0.00000,0.00000
53955,34,-0.16,-0.71,33.96,255,0,1.07776,-0.62750,9.08191,-0.01119,0.06049,0.05982,0.00000,0.00000,0.00000
53965,34,-0.27,-0.69,33.93,255,0,-0.84305,-0.44787,11.67093,-0.02825,-0.06395,0.03664,0.00000,0.00000,0.00000
53975,34,-0.35,-0.76,33.89,255,0,2.15791,-0.50774,12.49003,-0.02625,0.06102,0.05423,0.00000,0.00000,0.00000
53985,34,-0.45,-0.81,33.86,255,0,-0.14849,-0.28022,11.87451,-0.01545,-0.02665,0.03917,0.00000,0.00000,0.00000
53995,34,-0.51,-0.89,33.83,255,0,2.56986,-0.21076,12.46608,-0.03317,0.04943,0.04636,0.00000,0.00000,0.00000
54005,34,-0.50,-0.98,33.81,255,0,0.57241,1.67412,12.96664,-0.00653,0.01705,0.04277,0.00000,0.00000,0.00000
54015,34,-0.48,-1.08,33.78,255,0,0.40476,0.39757,11.64459,-0.03984,0.01079,0.03944,0.00000,0.00000,0.00000
54025,34,-0.45,-1.16,33.75,255,0,1.09931,0.42392,13.19656,0.00693,0.05462,0.04810,0.00000,0.00000,0.00000
54035,34,-0.46,-1.26,33.73,255,0,-0.75443,-0.38560,11.19672,-0.06249,-0.02878,0.03038,0.00000,0.00000,0.00000
54045,34,-0.46,-1.35,33.70,255,0,0.73288,0.13652,12.50679,0.01239,0.06089,0.04690,0.00000,0.00000,0.00000
54055,34,-0.56,-1.41,33.68,255,0,0.59875,-1.00351,13.52228,-0.06768,-0.05716,0.01719,0.00000,0.00000,0.00000
54065,34,-0.47,-1.46,33.65,255,0,0.17244,1.63101,10.22194,0.01572,0.06515,0.04676,0.00000,0.00000,0.00000
54075,34,-0.42,-1.38,33.64,255,0,-0.29219,-0.14131,13.93183,-0.08167,-0.10658,0.01945,0.00000,0.00000,0.00000
54085,34,-0.37,-1.26,33.61,255,0,-0.95322,0.80473,5.03912,0.02158,0.06209,0.05769,0.00000,0.00000,0.00000
54095,34,-0.34,-1.17,33.59,255,0,0.14131,0.18921,14.04918,-0.08820,-0.11591,0.02425,0.00000,0.00000,0.00000
54105,34,-0.33,-1.05,33.56,255,0,-0.92927,-0.13652,4.86907,0.02718,0.05662,0.05982,0.00000,0.00000,0.00000
54115,34,-0.35,-0.96,33.54,255,0,-0.84065,0.13173,12.65289,-0.08713,-0.13563,0.02012,0.00000,0.00000,0.00000
54125,34,-0.35,-0.84,33.51,255,0,-0.75922,0.03353,4.63197,0.02278,0.04517,0.04796,0.00000,0.00000,0.00000
54135,34,-0.41,-0.77,33.49,255,0,-0.08622,-0.90771,11.42664,-0.06422,-0.16014,0.01892,0.00000,0.00000,0.00000
54145,34,-0.48,-0.69,33.47,255,0,0.22034,-0.38560,5.92767,0.02212,0.03024,0.04170,0.00000,0.00000,0.00000
54155,34,-0.59,-0.67,33.44,255,0,0.54127,-0.91250,10.34409,-0.05036,-0.15202,0.02238,0.00000,0.00000,0.00000
54165,34,-0.66,-0.59,33.42,255,0,-0.21795,0.85742,4.55772,0.03078,0.03730,0.04916,0.00000,0.00000,0.00000
54175,34,-0.73,-0.53,33.40,255,0,0.22513,0.17484,12.27927,-0.04863,-0.14575,0.02332,0.00000,0.00000,0.00000
54185,34,-0.82,-0.47,33.37,255,0,0.20597,-0.25148,4.15536,0.01665,0.03944,0.04810,0.00000,0.00000,0.00000
54195,34,-0.92,-0.44,33.35,255,0,0.48858,0.56043,11.89367,-0.03597,-0.13883,0.01719,0.00000,0.00000,0.00000
54205,34,-0.80,-0.44,33.32,255,0,0.17484,1.37474,3.99489,0.01013,0.05023,0.05249,0.00000,0.00000,0.00000
54215,34,-0.71,-0.52,33.30,255,0,1.05381,0.81431,12.86844,-0.02931,-0.11684,0.02252,0.00000,0.00000,0.00000
54225,34,-0.60,-0.56,33.28,255,0,0.09820,0.20118,6.02108,0.01026,0.07261,0.05009,0.00000,0.00000,0.00000
54235,34,-0.49,-0.59,33.26,255,0,-0.11736,0.81431,11.97031,-0.02878,-0.09792,0.01905,0.00000,0.00000,0.00000
54245,34,-0.52,-0.69,33.24,255,0,1.04183,-1.35798,8.18857,-0.01825,0.08687,0.04370,0.00000,0.00000,0.00000
54255,34,-0.60,-0.76,33.22,255,0,0.46942,-0.71132,13.28278,-0.01812,-0.04663,0.01506,0.00000,0.00000,0.00000
54265,34,-0.66,-0.84,33.19,255,0,1.44180,-0.09820,9.77647,-0.02891,0.07541,0.03757,0.00000,0.00000,0.00000
54275,34,-0.73,-0.92,33.18,255,0,0.77359,-0.47900,13.49115,-0.01412,-0.00826,0.01892,0.00000,0.00000,0.00000
54285,34,-0.78,-1.01,33.16,255,0,0.28740,0.47900,10.98835,-0.04463,0.04383,0.02491,0.00000,0.00000,0.00000
54295,34,-0.76,-1.09,33.14,255,0,0.98435,0.84784,13.56539,-0.00706,0.03970,0.01998,0.00000,0.00000,0.00000
54305,34,-0.74,-1.18,33.13,255,0,0.10538,0.26585,10.81591,-0.04543,0.01879,0.01825,0.00000,0.00000,0.00000
54315,34,-0.65,-1.21,33.11,255,0,0.18921,0.72330,12.73911,-0.00999,0.08793,0.02944,0.00000,0.00000,0.00000
54325,34,-0.69,-1.30,33.10,255,0,0.43589,-0.78557,11.69488,-0.04596,-0.01759,0.02372,0.00000,0.00000,0.00000
54335,34,-0.68,-1.38,33.07,255,0,1.08973,0.38560,11.86493,-0.01585,0.08007,0.05223,0.00000,0.00000,0.00000
54345,34,-0.71,-1.47,33.05,255,0,0.35207,-0.22034,12.29124,-0.04490,-0.04237,0.03944,0.00000,0.00000,0.00000
54355,34,-0.70,-1.55,33.02,255,0,1.48252,0.55325,11.39790,-0.04104,0.09180,0.08047,0.00000,0.00000,0.00000
54365,34,-0.72,-1.65,32.98,255,0,1.47533,-0.25866,12.27927,-0.04956,-0.06275,0.06968,0.00000,0.00000,0.00000
54375,34,-0.66,-1.71,32.93,255,0,0.28980,1.81063,9.73815,-0.04010,0.09579,0.12231,0.00000,0.00000,0.00000
54385,34,-0.59,-1.76,32.87,255,0,0.05748,0.85981,9.77168,-0.06422,-0.07901,0.13257,0.00000,0.00000,0.00000
54395,34,-0.50,-1.76,32.79,255,0,-0.11496,0.18681,7.71196,-0.04836,0.09446,0.20464,0.00000,0.00000,0.00000
54405,34,-0.42,-1.73,32.69,255,0,-0.28980,0.52690,10.25308,-0.06662,-0.07581,0.22316,0.00000,0.00000,0.00000
54415,34,-0.36,-1.62,32.56,255,0,-0.94843,0.42152,6.06898,-0.05729,0.09553,0.30004,0.00000,0.00000,0.00000
54425,34,-0.33,-1.52,32.41,255,0,0.31614,-0.19160,12.06611,-0.05756,-0.08847,0.29751,0.00000,0.00000,0.00000
54435,34,-0.33,-1.39,32.24,255,0,-0.70893,0.09101,4.73495,-0.05116,0.08100,0.35786,0.00000,0.00000,0.00000
54445,34,-0.32,-1.29,32.05,255,0,-0.37841,0.40715,12.05892,-0.04970,-0.11485,0.36372,0.00000,0.00000,0.00000
54455,34,-0.31,-1.16,31.84,255,0,0.16765,0.32572,3.44643,-0.04636,0.11178,0.43100,0.00000,0.00000,0.00000
54465,34,-0.30,-1.05,31.62,255,0,-0.62750,0.17963,11.91043,-0.03357,-0.12510,0.42701,0.00000,0.00000,0.00000
54475,34,-0.38,-0.93,31.36,255,0,0.40955,-0.89095,3.95897,-0.04197,0.10978,0.51001,0.00000,0.00000,0.00000
54485,34,-0.38,-0.82,31.09,255,0,-0.62510,0.91490,13.74741,-0.04104,-0.11045,0.51974,0.00000,0.00000,0.00000
54495,34,-0.50,-0.73,30.78,255,0,1.22865,-0.63229,4.30385,-0.02944,0.12031,0.62192,0.00000,0.00000,0.00000
54505,34,-0.51,-0.61,30.45,255,0,-0.79994,0.67300,14.29348,-0.03544,-0.06968,0.64111,0.00000,0.00000,0.00000
54515,34,-0.52,-0.69,30.08,255,0,1.57832,0.08143,4.91219,-0.00626,0.09220,0.74130,0.00000,0.00000,0.00000
54525,34,-0.48,-0.58,29.68,255,0,-0.74725,0.45984,14.03003,-0.02691,-0.03024,0.77607,0.00000,0.00000,0.00000
54535,34,-0.53,-0.64,29.23,255,0,1.58790,-0.62750,8.19336,0.01359,0.07301,0.87133,0.00000,0.00000,0.00000
54545,34,-0.53,-0.51,28.76,255,0,-0.57720,0.50774,13.05525,-0.02918,-0.03291,0.91237,0.00000,0.00000,0.00000
54555,34,-0.59,-0.58,28.25,255,0,1.41785,-0.79515,10.49737,0.03091,0.05116,0.98818,0.00000,0.00000,0.00000
54565,34,-0.70,-0.51,27.70,255,0,-1.19272,-0.16047,12.20981,-0.03957,0.00520,1.02748,0.00000,0.00000,0.00000
54575,34,-0.81,-0.49,27.12,255,0,0.56522,-0.59636,10.67221,0.05529,0.02252,1.08970,0.00000,0.00000,0.00000
54585,34,-0.90,-0.39,26.52,255,0,-0.55085,0.32572,11.08894,-0.03984,0.03651,1.13233,0.00000,0.00000,0.00000
54595,34,-1.00,-0.34,25.88,255,0,0.39757,-0.16526,10.76801,0.05716,-0.01412,1.18429,0.00000,0.00000,0.00000
54605,34,-1.06,-0.40,25.21,255,0,0.38799,0.51732,9.49865,-0.03864,0.06648,1.23958,0.00000,0.00000,0.00000
54615,34,-1.15,-0.40,24.52,255,0,0.35446,-1.15440,11.09134,0.07994,-0.02691,1.28328,0.00000,0.00000,0.00000
54625,34,-1.20,-0.45,23.79,255,0,1.27176,0.29219,9.48907,-0.02265,0.09393,1.36162,0.00000,0.00000,0.00000
54635,34,-1.20,-0.53,23.03,255,0,1.12805,-0.08143,12.35830,0.07914,-0.01346,1.39640,0.00000,0.00000,0.00000
54645,34,-1.20,-0.58,22.23,255,0,1.23583,0.31135,9.19927,-0.00600,0.10445,1.46994,0.00000,0.00000,0.00000
54655,34,-1.16,-0.66,21.41,255,0,1.34600,0.79515,13.51031,0.06675,-0.03424,1.49485,0.00000,0.00000,0.00000
54665,34,-1.17,-0.71,20.57,255,0,0.06467,-1.13045,7.76705,0.02078,0.09673,1.54348,0.00000,0.00000,0.00000
54675,34,-1.17,-0.79,19.70,255,0,-0.05988,0.15328,15.09341,0.06355,-0.04490,1.54482,0.00000,0.00000,0.00000
54685,34,-1.19,-0.85,18.83,255,0,-0.87418,0.29938,6.33962,0.04037,0.07221,1.55774,0.00000,0.00000,0.00000
54695,34,-1.17,-0.71,17.95,255,0,-0.74246,-0.08383,15.19640,0.04170,-0.06195,1.54508,0.00000,0.00000,0.00000
54705,34,-1.13,-0.55,17.06,255,0,-1.24781,0.38320,4.51461,0.06395,0.07714,1.56254,0.00000,0.00000,0.00000
54715,34,-1.08,-0.42,16.18,255,0,-1.54000,0.39997,14.93774,0.04263,-0.09006,1.52457,0.00000,0.00000,0.00000
54725,34,-1.07,-0.28,15.29,255,0,-0.85742,-0.84305,3.70989,0.08740,0.06222,1.54282,0.00000,0.00000,0.00000
54735,34,-1.05,-0.16,14.42,255,0,-1.01309,-0.31375,14.10188,0.03837,-0.13203,1.51124,0.00000,0.00000,0.00000
54745,34,-1.03,-0.03,13.53,255,0,-0.28022,-0.04072,4.26313,0.10912,0.03344,1.55907,0.00000,0.00000,0.00000
54755,34,-1.01,0.07,12.64,255,0,-1.05381,0.03114,13.39534,0.03424,-0.14083,1.54255,0.00000,0.00000,0.00000
54765,34,-1.01,0.18,11.75,255,0,1.15919,-0.39278,3.68833,0.10898,0.02825,1.58812,0.00000,0.00000,0.00000
54775,34,-0.98,0.27,10.85,255,0,-0.69935,0.76401,14.05877,0.01266,-0.14456,1.55747,0.00000,0.00000,0.00000
54785,34,-1.01,0.20,9.95,255,0,2.49801,-0.70653,5.91809,0.11072,0.01879,1.58305,0.00000,0.00000,0.00000
54795,34,-1.07,0.14,9.06,255,0,-0.36644,0.25148,13.32110,0.01479,-0.12430,1.52803,0.00000,0.00000,0.00000
54805,34,-1.01,0.03,8.17,255,0,2.11241,0.67300,7.77902,0.10698,0.01599,1.52257,0.00000,0.00000,0.00000
54815,34,-0.88,-0.04,7.30,255,0,-1.09213,0.68737,11.15121,-0.01159,-0.09033,1.47420,0.00000,0.00000,0.00000
54825,34,-0.80,-0.14,6.44,255,0,1.24062,0.07664,9.63516,0.10339,0.03984,1.47047,0.00000,0.00000,0.00000
54835,34,-0.67,-0.18,5.60,255,0,-0.58199,1.08015,11.03625,-0.01332,-0.07274,1.42304,0.00000,0.00000,0.00000
54845,34,-0.65,-0.28,4.76,255,0,0.51014,-1.00830,8.99090,0.09726,0.02198,1.43250,0.00000,0.00000,0.00000
54855,34,-0.52,-0.24,3.94,255,0,-0.71851,1.01070,11.83858,-0.02571,-0.04543,1.41052,0.00000,0.00000,0.00000
54865,34,-0.38,-0.25,3.11,255,0,0.43589,0.33291,9.48428,0.09033,-0.00027,1.43250,0.00000,0.00000,0.00000
54875,34,-0.25,-0.28,2.29,255,0,0.25387,0.31614,11.72841,-0.02705,0.00573,1.43583,0.00000,0.00000,0.00000
54885,34,-0.11,-0.29,1.46,255,0,0.11736,0.60833,10.20039,0.07035,-0.03078,1.43184,0.00000,0.00000,0.00000
54895,34,0.00,-0.24,0.64,255,0,-0.62510,1.23583,10.55725,-0.02611,0.03411,1.43264,0.00000,0.00000,0.00000
54905,34,0.13,-0.20,-0.18,255,0,0.02874,0.37123,10.50695,0.06555,-0.06742,1.41052,0.00000,0.00000,0.00000
54915,34,0.26,-0.17,-0.99,255,0,0.20118,1.11368,8.91905,-0.01785,0.07035,1.40706,0.00000,0.00000,0.00000
54925,34,0.37,-0.25,-1.79,255,0,0.99872,-0.22034,11.66135,0.06049,-0.10845,1.35243,0.00000,0.00000,0.00000
54935,34,0.48,-0.30,-2.58,255,0,0.57001,1.07297,8.11193,-0.00626,0.08993,1.35083,0.00000,0.00000,0.00000
54945,34,0.54,-0.42,-3.36,255,0,0.65624,-0.27782,12.60978,0.05303,-0.10912,1.29821,0.00000,0.00000,0.00000
54955,34,0.59,-0.52,-4.12,255,0,0.96759,0.53888,7.12279,0.00080,0.10219,1.31259,0.00000,0.00000,0.00000
54965,34,0.70,-0.60,-4.87,255,0,-0.44547,1.19032,11.72602,0.04503,-0.13576,1.27143,0.00000,0.00000,0.00000
54975,34,0.76,-0.69,-5.62,255,0,1.15679,0.10778,5.80313,0.00413,0.09872,1.30433,0.00000,0.00000,0.00000
54985,34,0.89,-0.75,-6.36,255,0,-0.59157,1.41067,10.46384,0.03837,-0.14496,1.26943,0.00000,0.00000,0.00000
54995,34,1.01,-0.79,-7.11,255,0,0.43589,0.51493,6.06419,0.02105,0.09806,1.31606,0.00000,0.00000,0.00000
55005,34,1.12,-0.77,-7.85,255,0,-1.24302,1.31487,10.42073,0.03078,-0.14842,1.27223,0.00000,0.00000,0.00000
55015,34,1.21,-0.68,-8.60,255,0,-0.16765,-0.21555,6.11688,0.03198,0.09473,1.31206,0.00000,0.00000,0.00000
55025,34,1.21,-0.60,-9.33,255,0,-0.36644,-0.29698,12.06132,0.02638,-0.13163,1.25131,0.00000,0.00000,0.00000
55035,34,1.21,-0.49,-10.06,255,0,-1.08973,-0.06227,5.48220,0.03704,0.08180,1.25757,0.00000,0.00000,0.00000
55045,34,1.14,-0.45,-10.78,255,0,0.43350,-0.83586,13.01454,0.03038,-0.13217,1.20348,0.00000,0.00000,0.00000
55055,34,1.10,-0.35,-11.49,255,0,-0.71611,0.45026,4.60083,0.03584,0.09539,1.21054,0.00000,0.00000,0.00000
55065,34,1.04,-0.31,-12.18,255,0,0.52451,-0.04790,12.42776,0.03597,-0.11458,1.15858,0.00000,0.00000,0.00000
55075,34,0.97,-0.24,-12.87,255,0,0.27064,0.32572,4.74932,0.03904,0.10445,1.19149,0.00000,0.00000,0.00000
55085,34,0.89,-0.19,-13.55,255,0,0.34249,0.72569,13.36900,0.02678,-0.08793,1.14552,0.00000,0.00000,0.00000
55095,34,0.80,-0.18,-14.23,255,0,0.41194,-0.91969,5.81032,0.04730,0.10858,1.18762,0.00000,0.00000,0.00000
55105,34,0.72,-0.23,-14.90,255,0,0.41434,0.81670,13.93422,0.03211,-0.06182,1.15005,0.00000,0.00000,0.00000
55115,34,0.67,-0.28,-15.58,255,0,2.06930,-1.48252,8.48555,0.04450,0.14202,1.18469,0.00000,0.00000,0.00000
55125,34,0.60,-0.33,-16.24,255,0,-0.67300,0.96040,13.17740,0.03304,-0.05529,1.13326,0.00000,0.00000,0.00000
55135,34,0.56,-0.39,-16.91,255,0,1.57353,-0.06946,9.55613,0.06315,0.14376,1.15352,0.00000,0.00000,0.00000
55145,34,0.57,-0.48,-17.56,255,0,0.78557,1.06339,12.49721,0.03224,-0.01346,1.09623,0.00000,0.00000,0.00000
55155,34,0.56,-0.54,-18.21,255,0,0.15328,0.04072,10.74166,0.05356,0.14615,1.11155,0.00000,0.00000,0.00000
55165,34,0.61,-0.62,-18.84,255,0,-0.24190,1.05381,12.96185,0.04064,0.02212,1.05599,0.00000,0.00000,0.00000
55175,34,0.57,-0.66,-19.47,255,0,1.02028,-0.74485,10.82549,0.04517,0.13536,1.06865,0.00000,0.00000,0.00000
55185,34,0.50,-0.67,-20.08,255,0,-0.17723,-0.35207,12.85168,0.04170,0.04956,1.02708,0.00000,0.00000,0.00000
55195,34,0.47,-0.72,-20.69,255,0,1.02028,0.75204,10.30816,0.04223,0.11485,1.04187,0.00000,0.00000,0.00000
55205,34,0.48,-0.77,-21.29,255,0,0.76880,0.58917,13.08639,0.05129,0.10285,1.02002,0.00000,0.00000,0.00000
55215,34,0.52,-0.83,-21.89,255,0,0.40476,0.72569,10.26745,0.03277,0.08127,1.03494,0.00000,0.00000,0.00000
55225,34,0.65,-0.80,-22.48,255,0,-0.58917,1.30289,12.29364,0.04916,0.13110,1.02721,0.00000,0.00000,0.00000
55235,34,0.65,-0.86,-23.07,255,0,1.00591,-0.57959,12.29364,0.03477,0.05796,1.01669,0.00000,0.00000,0.00000
55245,34,0.79,-0.83,-23.66,255,0,-0.16286,1.48970,11.33323,0.05369,0.15042,1.01416,0.00000,0.00000,0.00000
55255,34,0.70,-0.84,-24.24,255,0,0.38320,-1.18314,13.73544,0.03571,0.02265,0.98431,0.00000,0.00000,0.00000
55265,34,0.80,-0.87,-24.82,255,0,0.69456,1.59748,9.70702,0.05223,0.13749,0.98644,0.00000,0.00000,0.00000
55275,34,0.70,-0.85,-25.38,255,0,-0.28261,-0.55804,12.69839,0.02305,-0.00986,0.94168,0.00000,0.00000,0.00000
55285,34,0.82,-0.73,-25.94,255,0,-0.95082,2.04774,6.83539,0.05089,0.13030,0.95860,0.00000,0.00000,0.00000
55295,34,0.91,-0.62,-26.49,255,0,-0.79036,1.02028,12.21460,0.01039,-0.03544,0.92289,0.00000,0.00000,0.00000
55305,34,1.00,-0.49,-27.04,255,0,-0.84544,0.53409,5.30497,0.06422,0.12644,0.95793,0.00000,0.00000,0.00000
55315,34,1.06,-0.37,-27.58,255,0,-1.40109,0.57241,11.38113,-0.00213,-0.06648,0.92676,0.00000,0.00000,0.00000
55325,34,1.10,-0.22,-28.13,255,0,-1.23344,-0.06946,5.26665,0.07075,0.12084,0.96086,0.00000,0.00000,0.00000
55335,34,1.10,-0.11,-28.67,255,0,-0.62031,-0.66582,11.54639,-0.00600,-0.08247,0.92049,0.00000,0.00000,0.00000
55345,34,1.09,0.02,-29.21,255,0,-0.15089,-0.51014,5.59956,0.08220,0.09379,0.94807,0.00000,0.00000,0.00000
55355,34,1.03,0.09,-29.75,255,0,-0.09341,-0.91011,10.61473,-0.00240,-0.10792,0.90997,0.00000,0.00000,0.00000
55365,34,0.98,0.17,-30.28,255,0,0.17244,-0.28980,4.95769,0.07807,0.08060,0.92289,0.00000,0.00000,0.00000
55375,34,0.92,0.23,-30.80,255,0,-0.68737,-0.28980,10.73448,0.01106,-0.11791,0.87919,0.00000,0.00000,0.00000
55385,34,0.88,0.32,-31.32,255,0,-0.85502,0.34728,4.86428,0.06875,0.07661,0.89718,0.00000,0.00000,0.00000
