Timestamp,Throttle,Pitch,Yaw,Roll,KillSwitch,Emergency,Ax_ms2,Ay_ms2,Az_ms2,Gx_dps,Gy_dps,Gz_dps
# Flight Data Log - Single Flight Mode
# Generated by Starship Hand Controller
# Timestamp: milliseconds since loop start (flight time)
# Control values: 0-255 (127=center)
# Emergency: 1=active, 0=normal
# File overwrites on each restart
# ========================
2433,,,,,,,, # System startup - Hand Controller initialized
16893,,,,,,,, # Flight started - Loop timestamp zero point set
100339,131,128,131,131,131,0,0.03114,0.03353,10.00160,-0.80916,-0.17557,-0.41985
100459,131,128,131,131,131,0,0.02635,0.02395,10.02316,-0.61069,-0.22901,-0.35115
100580,131,128,131,131,131,0,0.04072,0.01916,9.99442,-0.67176,-0.03817,-0.26718
100700,131,128,131,131,131,0,0.02635,0.02635,10.01358,-0.80916,-0.19084,-0.29008
100821,131,128,131,131,131,0,0.01198,-0.00958,9.98963,-0.73282,-0.04580,-0.37405
100941,131,128,131,131,131,0,0.05030,0.01437,10.00879,-0.75573,-0.13740,-0.27481
101062,131,128,131,131,131,0,0.03353,0.00958,10.00160,-0.75573,-0.23664,-0.25191
101182,131,128,131,131,131,0,0.04790,-0.00240,10.02555,-0.70992,-0.08397,-0.25954
101303,131,128,131,131,131,0,0.04311,-0.00719,10.01597,-0.74046,-0.16794,-0.31298
101424,131,128,131,131,131,0,0.06227,0.00240,10.00400,-0.76336,-0.14504,-0.27481
101544,131,128,131,131,131,0,0.03593,-0.00240,10.01118,-0.87023,-0.17557,-0.50382
101665,131,128,131,131,131,0,0.02395,-0.00958,10.03274,-0.67939,-0.06107,-0.37405
101785,131,128,131,131,131,0,0.02156,-0.00240,10.01118,-0.74046,-0.16794,-0.30534
101906,131,128,131,131,131,0,-0.00479,-0.00958,9.98963,-0.42748,-0.21374,-0.23664
102026,131,128,131,131,131,0,0.03353,-0.00719,10.02795,-0.66412,-0.14504,-0.29771
102147,131,128,131,131,131,0,0.02635,-0.00240,9.98963,-0.62595,-0.25954,-0.29771
102267,131,128,131,131,131,0,0.01437,-0.02635,10.01358,-0.79389,-0.04580,-0.28244
102388,131,128,131,131,131,0,0.03114,0.01677,10.01118,-0.67939,-0.13740,-0.44275
102508,131,128,131,131,131,0,0.03593,-0.00958,10.01118,-0.67939,-0.06870,-0.36641
102629,131,128,131,131,131,0,0.02635,0.01198,10.00400,-0.67939,-0.15267,-0.36641
102749,131,128,131,131,131,0,0.06467,-0.00719,9.99681,-0.59542,-0.15267,-0.28244
102870,131,128,131,131,131,0,0.00958,0.03832,9.98723,-0.71756,-0.11450,-0.32061
102991,131,128,131,131,131,0,0.02635,-0.00719,9.98963,-0.87023,-0.32061,-0.21374
103111,131,128,131,131,131,0,0.01198,-0.01437,10.00639,-0.58015,-0.16031,-0.42748
103232,131,128,131,131,131,0,0.05030,0.02874,9.99921,-0.77863,-0.12214,-0.44275
103352,131,128,131,131,131,0,0.03832,0.01916,10.02076,-0.70229,-0.19847,-0.35878
103473,131,128,131,131,131,0,0.04072,0.00479,10.01358,-0.64885,-0.16794,-0.42748
103593,131,128,131,131,131,0,0.04790,-0.00240,9.99921,-0.71756,-0.09160,-0.24427
103714,131,128,131,131,131,0,0.04072,0.00719,10.00879,-0.76336,-0.30534,-0.25954
103834,131,128,131,131,131,0,0.03593,0.00000,10.01358,-0.82443,-0.22137,-0.32824
103955,131,128,131,131,131,0,0.02874,-0.00479,9.97765,-0.71756,-0.19847,-0.30534
104075,131,128,131,131,131,0,0.02635,0.00958,9.97286,-0.64122,-0.07634,-0.32061
104196,131,128,131,131,131,0,0.01437,-0.02156,9.98723,-0.58779,-0.16031,-0.43511
104317,131,128,131,131,131,0,0.07185,0.00719,10.01118,-0.67176,-0.24427,-0.21374
104437,131,128,131,131,131,0,0.03353,0.00000,9.99681,-0.64885,-0.16794,-0.32824
104558,131,128,131,131,131,0,0.05030,-0.00719,10.00879,-0.60305,-0.13740,-0.25191
104678,131,128,131,131,131,0,0.03353,0.02395,10.00879,-0.69466,-0.22137,-0.38931
104799,131,128,131,131,131,0,0.04311,-0.01437,9.99202,-0.87023,-0.14504,-0.32061
104919,131,128,131,131,131,0,0.06227,0.01437,10.03034,-0.61832,-0.13740,-0.35878
105040,131,128,131,131,131,0,0.06706,0.01198,9.99681,-0.76336,-0.18321,-0.43511
105160,131,128,131,131,131,0,0.03353,-0.02156,9.99921,-0.61832,-0.09160,-0.29771
105281,131,128,131,131,131,0,0.05748,-0.01437,10.01597,-0.74046,0.00000,-0.22137
105401,131,128,131,131,131,0,0.01677,0.01916,10.03034,-0.74046,-0.12214,-0.29008
105522,131,128,131,131,131,0,0.05988,-0.01437,9.99202,-0.70992,-0.21374,-0.37405
105642,131,128,131,131,131,0,0.04551,-0.00240,10.02076,-0.76336,-0.22901,-0.33588
105763,131,128,131,131,131,0,0.05269,-0.01198,10.00160,-0.69466,-0.06107,-0.25191
105884,131,128,131,131,131,0,0.03832,0.00000,10.00400,-0.66412,-0.16031,-0.32061
106004,131,128,131,131,131,0,0.04551,0.01198,10.00639,-0.68702,-0.17557,-0.39695
106125,131,128,131,131,131,0,-0.00479,-0.00719,10.00400,-0.73282,-0.16031,-0.37405
106245,131,128,131,131,131,0,0.02395,-0.00958,10.02316,-0.67939,-0.06107,-0.33588
106366,131,128,131,131,131,0,0.03353,-0.00240,9.99921,-0.67176,-0.23664,-0.37405
106486,131,128,131,131,131,0,0.04790,-0.01916,10.01597,-0.65649,-0.18321,-0.36641
106607,131,128,131,131,131,0,0.01916,-0.00240,10.00639,-0.80153,-0.11450,-0.45038
106727,131,128,131,131,131,0,0.02874,-0.01437,9.97526,-0.68702,-0.04580,-0.40458
106848,131,128,131,131,131,0,0.03114,-0.00479,9.99202,-0.62595,-0.18321,-0.30534
106968,131,128,131,131,131,0,0.05269,0.00240,9.98963,-0.60305,0.00000,-0.27481
107089,131,128,131,131,131,0,0.04311,-0.01916,10.00160,-0.75573,-0.16031,-0.34351
107209,131,128,131,131,131,0,0.03114,-0.01198,10.00160,-0.58779,-0.23664,-0.30534
107330,131,128,131,131,131,0,0.03114,0.01677,9.99921,-0.71756,-0.09160,-0.41985
107451,131,128,131,131,131,0,0.05269,-0.03593,9.99442,-0.70992,-0.26718,-0.35878
107571,131,128,131,131,131,0,0.04551,-0.01198,9.96089,-0.65649,-0.03053,-0.38931
107692,131,128,131,131,131,0,0.05748,0.03114,9.99442,-0.67176,-0.03817,-0.45802
107812,131,128,131,131,131,0,0.01437,-0.02635,10.01358,-0.73282,-0.04580,-0.25191
107933,131,128,131,131,131,0,0.05988,0.01677,9.99202,-0.76336,-0.16031,-0.36641
108053,131,128,131,131,131,0,0.04311,0.00719,10.01118,-0.85496,-0.13740,-0.22901
108174,131,128,131,131,131,0,0.01916,-0.00719,9.98963,-0.74809,-0.26718,-0.22901
108294,131,128,131,131,131,0,0.04790,-0.01437,9.99921,-0.69466,-0.14504,-0.33588
108415,131,128,131,131,131,0,0.05030,0.01916,10.00639,-0.63359,-0.13740,-0.48855
108535,131,128,131,131,131,0,0.03353,0.01677,9.99442,-0.73282,-0.09160,-0.35115
108656,131,128,131,131,131,0,0.08143,0.02395,10.00879,-0.75573,-0.16031,-0.40458
108776,131,128,131,131,131,0,0.02395,0.01677,9.99442,-0.70992,-0.22137,-0.25954
108897,131,128,131,131,131,0,0.04072,-0.02156,10.01118,-0.72519,-0.08397,-0.44275
109018,131,128,131,131,131,0,0.02874,0.00719,9.99442,-0.79389,-0.11450,-0.29008
109138,131,128,131,131,131,0,0.01916,0.00479,10.02076,-0.68702,-0.06870,-0.34351
109259,131,128,131,131,131,0,0.03353,0.00958,10.01597,-0.69466,-0.05344,-0.32061
109379,131,128,131,131,131,0,0.04072,-0.02395,9.99202,-0.76336,-0.22901,-0.29008
109500,131,128,131,131,131,0,0.03114,-0.02156,10.00879,-0.60305,-0.17557,-0.38168
109620,131,128,131,131,131,0,0.05269,0.03832,9.99681,-0.60305,-0.18321,-0.29771
109741,131,128,131,131,131,0,0.03353,-0.01916,10.02076,-0.63359,-0.02290,-0.28244
109861,131,128,131,131,131,0,0.03353,-0.00719,10.00879,-0.63359,-0.08397,-0.36641
109982,131,128,131,131,131,0,0.06467,-0.01677,9.99681,-0.66412,-0.11450,-0.29771
110102,131,128,131,131,131,0,0.01437,-0.01916,9.97765,-0.67939,-0.11450,-0.22137
110223,131,128,131,131,131,0,0.01916,-0.00958,10.00160,-0.77099,-0.15267,-0.32061
110344,131,128,131,131,131,0,0.02395,-0.01437,10.01837,-0.60305,-0.13740,-0.29771
110464,131,128,131,131,131,0,0.01677,0.00240,9.99202,-0.55725,-0.09160,-0.31298
110585,131,128,131,131,131,0,0.05030,-0.01916,10.00160,-0.67939,-0.11450,-0.32061
110705,131,128,131,131,131,0,0.06227,-0.01677,10.00160,-0.83206,-0.01527,-0.25191
110826,131,128,131,131,131,0,0.04551,-0.00240,10.00879,-0.66412,-0.19084,-0.38931
110946,131,128,131,131,131,0,0.04790,0.03593,10.01118,-0.68702,-0.09924,-0.29008
111067,131,128,131,131,131,0,0.02156,0.01437,10.00400,-0.79389,-0.25191,-0.28244
111187,131,128,131,131,131,0,0.00719,-0.00479,9.98963,-0.83206,-0.23664,-0.39695
111308,131,128,131,131,131,0,0.02874,0.02156,10.02076,-0.77099,0.00763,-0.35878
111428,131,128,131,131,131,0,0.08143,0.02395,9.98005,-0.67176,-0.16031,-0.37405
111549,131,128,131,131,131,0,0.03832,0.02874,9.98963,-0.74809,-0.19084,-0.32824
111669,131,128,131,131,131,0,0.02395,0.02395,9.99202,-0.69466,-0.16031,-0.39695
111790,131,128,131,131,131,0,0.03114,-0.01437,9.99681,-0.67176,-0.03053,-0.31298
111911,131,128,131,131,131,0,0.02156,0.00240,9.99442,-0.61832,-0.24427,-0.26718
112031,131,128,131,131,131,0,0.05748,0.01437,9.97047,-0.66412,-0.18321,-0.50382
112152,131,128,131,131,131,0,0.04072,0.00719,9.99202,-0.74809,-0.22901,-0.35878
112272,131,128,131,131,131,0,0.06706,-0.00958,10.00639,-0.70992,-0.25191,-0.38931
112393,131,128,131,131,131,0,0.01198,-0.00958,10.00160,-0.60305,-0.14504,-0.32061
112513,131,128,131,131,131,0,0.03353,0.00958,10.00400,-0.67939,-0.26718,-0.39695
112634,131,128,131,131,131,0,0.04790,0.00958,9.99442,-0.74809,-0.07634,-0.32824
112754,131,128,131,131,131,0,0.03593,-0.00958,10.01118,-0.78626,-0.20611,-0.31298
112875,131,128,131,131,131,0,0.05030,0.03593,9.99921,-0.64885,-0.03053,-0.64122
112995,131,128,131,131,131,0,0.05030,-0.03353,9.98005,-0.59542,-0.16794,-0.23664
113116,131,128,131,131,131,0,0.03114,0.01198,10.03034,-0.69466,-0.10687,-0.18321
113236,131,128,131,131,131,0,0.02395,-0.00958,10.00639,-0.70992,-0.08397,-0.41221
113357,131,128,131,131,131,0,0.01198,0.00719,9.98484,-0.70992,-0.18321,-0.30534
113478,131,128,131,131,131,0,0.02156,-0.02635,10.02316,-0.68702,-0.16031,-0.30534
113598,131,128,131,131,131,0,0.05030,0.01916,9.99921,-0.54198,-0.20611,-0.39695
113719,131,128,131,131,131,0,0.07185,-0.03353,10.00400,-0.58015,-0.06870,-0.40458
113839,131,128,131,131,131,0,0.05269,-0.00240,10.02555,-0.74046,-0.15267,-0.28244
113960,131,128,131,131,131,0,0.03114,0.00719,9.99921,-0.70992,-0.34351,-0.34351
114080,131,128,131,131,131,0,0.03832,0.02635,9.98005,-0.63359,-0.14504,-0.22137
114201,131,128,131,131,131,0,0.01916,-0.01437,9.98723,-0.65649,-0.12977,-0.37405
114321,131,128,131,131,131,0,0.02874,0.01437,10.00639,-0.65649,-0.15267,-0.32824
114442,131,128,131,131,131,0,0.05988,-0.01916,9.99442,-0.72519,-0.20611,-0.34351
114562,131,128,131,131,131,0,0.04311,-0.00719,9.99921,-0.70992,-0.19847,-0.38168
114683,131,128,131,131,131,0,0.05748,-0.01198,10.01118,-0.65649,-0.18321,-0.29008
114804,131,128,131,131,131,0,0.04311,-0.00719,10.00160,-0.83969,-0.12977,-0.29771
114924,131,128,131,131,131,0,0.02156,0.00958,10.03992,-0.83969,-0.19847,-0.30534
115045,131,128,131,131,131,0,0.02395,0.01916,9.99921,-0.70229,-0.25191,-0.32061
115165,131,128,131,131,131,0,0.05748,0.02874,10.00639,-0.71756,-0.26718,-0.39695
115286,131,128,131,131,131,0,0.03593,-0.00719,10.00879,-0.70992,-0.04580,-0.44275
115406,131,128,131,131,131,0,0.02874,0.00719,10.01597,-0.62595,-0.14504,-0.30534
115527,131,128,131,131,131,0,0.02874,-0.02635,10.00400,-0.79389,-0.01527,-0.41221
115647,131,128,131,131,131,0,0.03353,-0.00719,9.99442,-0.63359,-0.16794,-0.24427
115768,131,128,131,131,131,0,0.06706,0.03593,10.00160,-0.62595,-0.03817,-0.27481
115888,131,128,131,131,131,0,0.05509,0.02395,9.99442,-0.64885,-0.08397,-0.32061
116009,131,128,131,131,131,0,0.02156,-0.04072,10.01118,-0.65649,-0.20611,-0.25191
116129,131,128,131,131,131,0,0.00958,0.01437,9.98244,-0.69466,-0.35878,-0.38168
116250,131,128,131,131,131,0,0.03832,0.02635,9.99202,-0.72519,-0.10687,-0.22901
116371,131,128,131,131,131,0,0.03114,-0.00240,10.02555,-0.76336,-0.16031,-0.32061
116491,131,128,131,131,131,0,0.02635,-0.01198,10.00400,-0.61069,-0.09924,-0.33588
116612,131,128,131,131,131,0,0.02156,-0.01198,9.98963,-0.67939,-0.05344,-0.41221
116732,131,128,131,131,131,0,0.03353,0.00240,9.99202,-0.83206,-0.33588,-0.31298
116853,131,128,131,131,131,0,0.04790,-0.02635,10.01597,-0.72519,-0.12214,-0.32824
116973,131,128,131,131,131,0,0.03114,-0.01437,9.98244,-0.66412,-0.17557,-0.36641
117094,131,128,131,131,131,0,0.03832,0.01198,9.98963,-0.62595,-0.14504,-0.36641
117214,131,128,131,131,131,0,0.03353,-0.00479,10.01837,-0.57252,-0.00763,-0.44275
117335,131,128,131,131,131,0,0.03832,0.00719,10.03513,-0.78626,-0.07634,-0.25954
117455,131,128,131,131,131,0,0.04072,0.00240,10.01358,-0.81679,-0.01527,-0.41985
117576,131,128,131,131,131,0,0.00958,-0.00719,10.00639,-0.64885,-0.12214,-0.29008
117696,131,128,131,131,131,0,0.06467,0.01916,10.00639,-0.76336,-0.17557,-0.23664
117817,131,128,131,131,131,0,0.03353,-0.01437,10.00639,-0.70229,-0.20611,-0.48092
117938,131,128,131,131,131,0,0.05988,0.00719,9.98484,-0.62595,-0.12977,-0.35878
118058,131,128,131,131,131,0,0.04311,0.00958,10.00400,-0.72519,-0.03817,-0.33588
118179,131,128,131,131,131,0,0.02874,0.01437,10.00879,-0.62595,-0.17557,-0.35878
118299,131,128,131,131,131,0,0.04072,0.02156,10.01358,-0.64122,-0.12977,-0.30534
118420,131,128,131,131,131,0,0.02874,0.01677,9.97765,-0.49618,-0.23664,-0.30534
118540,131,128,131,131,131,0,0.05509,0.02156,9.99921,-0.74046,-0.24427,-0.35878
118661,131,128,131,131,131,0,0.04551,0.00479,10.00879,-0.55725,-0.25954,-0.38168
118781,131,128,131,131,131,0,0.04790,0.01677,9.99202,-0.78626,-0.11450,-0.30534
118902,131,128,131,131,131,0,0.04072,-0.00719,10.02076,-0.69466,-0.26718,-0.28244
119022,131,128,131,131,131,0,0.03114,0.02156,10.00400,-0.69466,-0.18321,-0.32824
119143,131,128,131,131,131,0,0.00719,0.00479,9.99202,-0.57252,-0.15267,-0.22137
119263,131,128,131,131,131,0,0.07664,0.03353,9.99681,-0.54198,-0.19847,-0.38168
119384,131,128,131,131,131,0,0.02874,0.03353,9.99681,-0.67176,-0.15267,-0.29008
119505,131,128,131,131,131,0,0.05509,-0.03114,10.02316,-0.78626,-0.16031,-0.35115
119625,131,128,131,131,131,0,0.06467,-0.00240,10.00879,-0.80153,-0.11450,-0.23664
119746,131,128,131,131,131,0,0.02635,-0.01916,10.00160,-0.62595,-0.22137,-0.41221
119866,131,128,131,131,131,0,0.04790,-0.02395,9.99442,-0.67176,-0.05344,-0.27481
119987,131,128,131,131,131,0,0.03832,-0.01677,10.00879,-0.57252,-0.02290,-0.31298
120107,131,128,131,131,131,0,0.03114,-0.02395,9.99202,-0.68702,-0.18321,-0.30534
120228,131,128,131,131,131,0,0.05509,-0.02156,10.01597,-0.77863,-0.10687,-0.33588
120348,131,128,131,131,131,0,0.02635,-0.01677,10.00400,-0.74809,-0.03053,-0.29771
120469,131,128,131,131,131,0,0.04551,-0.01677,10.00639,-0.69466,-0.25191,-0.24427
120589,131,128,131,131,131,0,0.02156,-0.01198,10.01597,-0.71756,-0.09160,-0.39695
120710,131,128,131,131,131,0,0.05269,0.01437,10.00639,-0.73282,-0.11450,-0.22901
120831,131,128,131,131,131,0,0.05509,-0.01437,10.00160,-0.68702,-0.08397,-0.24427
120951,131,128,131,131,131,0,0.04072,0.02395,10.00160,-0.73282,-0.21374,-0.42748
121072,131,128,131,131,131,0,0.02395,0.00240,10.01358,-0.82443,-0.07634,-0.39695
121192,131,128,131,131,131,0,0.04072,0.00958,10.00400,-0.64122,-0.20611,-0.21374
121313,131,128,131,131,131,0,-0.00479,0.02395,10.01118,-0.83206,-0.09924,-0.39695
121433,131,128,131,131,131,0,0.03832,-0.01677,9.98244,-0.65649,-0.16794,-0.43511
121554,131,128,131,131,131,0,0.03114,-0.00240,9.98244,-0.67176,-0.13740,-0.33588
121674,131,128,131,131,131,0,0.04551,0.00479,10.00160,-0.63359,-0.27481,-0.35115
121795,131,128,131,131,131,0,0.05269,0.00719,10.00160,-0.78626,-0.09160,-0.24427
121915,131,128,131,131,131,0,0.06706,0.02395,10.01358,-0.70229,-0.12214,-0.35115
122036,131,128,131,131,131,0,0.04072,-0.00719,10.01597,-0.61069,-0.08397,-0.37405
122156,131,128,131,131,131,0,-0.00479,-0.02635,10.00400,-0.71756,-0.27481,-0.40458
122277,131,128,131,131,131,0,0.05030,0.00240,10.01597,-0.61832,-0.35115,-0.32824
122398,131,128,131,131,131,0,0.04790,0.01677,9.99921,-0.80916,-0.12977,-0.38931
122518,131,128,131,131,131,0,0.05509,-0.01677,10.01358,-0.79389,-0.12977,-0.32061
122639,131,128,131,131,131,0,0.04072,0.01916,9.99921,-0.70992,-0.13740,-0.29771
122759,131,128,131,131,131,0,0.03832,-0.01916,10.00639,-0.78626,-0.17557,-0.42748
122880,131,128,131,131,131,0,0.05030,0.00479,10.00400,-0.59542,-0.08397,-0.33588
123000,131,128,131,131,131,0,0.05030,-0.02874,10.02555,-0.68702,-0.16031,-0.39695
123121,131,128,131,131,131,0,0.02156,0.00000,9.99681,-0.69466,-0.02290,-0.23664
123241,131,128,131,131,131,0,0.06946,0.00958,10.00639,-0.69466,-0.12977,-0.37405
123362,131,128,131,131,131,0,0.03593,-0.00240,10.01118,-0.67939,-0.16794,-0.25191
123482,131,128,131,131,131,0,0.06467,-0.01916,10.00879,-0.72519,-0.14504,-0.29008
123603,131,128,131,131,131,0,0.04072,0.00240,9.99921,-0.67939,-0.09160,-0.30534
123723,131,128,131,131,131,0,0.04790,0.01437,10.01118,-0.71756,-0.09160,-0.36641
123844,131,128,131,131,131,0,0.03353,0.01198,10.00400,-0.51145,-0.20611,-0.20611
123965,131,128,131,131,131,0,0.03353,0.00958,10.01597,-0.73282,-0.00763,-0.31298
124085,131,128,131,131,131,0,0.03593,-0.00719,10.00400,-0.73282,-0.22901,-0.25954
124206,131,128,131,131,131,0,0.03353,0.03353,9.99681,-0.70992,-0.06107,-0.32061
124326,131,128,131,131,131,0,0.04790,0.01677,9.98963,-0.67939,-0.16794,-0.40458
124447,131,128,131,131,131,0,0.03593,-0.00719,9.96568,-0.74809,-0.07634,-0.35878
124567,131,128,131,131,131,0,0.03114,-0.00719,10.00400,-0.67939,-0.03817,-0.33588
124688,131,128,131,131,131,0,0.05748,-0.00719,10.01118,-0.65649,-0.28244,-0.38168
124808,131,128,131,131,131,0,0.02635,0.01677,10.00400,-0.71756,-0.12977,-0.41221
124929,131,128,131,131,131,0,0.02395,0.03832,9.99202,-0.74046,-0.25191,-0.25191
125049,131,128,131,131,131,0,0.04311,-0.02874,9.98723,-0.60305,-0.09924,-0.25954
125170,131,128,131,131,131,0,0.03353,-0.01437,10.02795,-0.84733,-0.07634,-0.30534
125291,131,128,131,131,131,0,0.03832,0.04311,10.01358,-0.69466,-0.22137,-0.16794
125411,131,128,131,131,131,0,0.02635,-0.02874,10.00160,-0.70992,0.00763,-0.31298
125532,131,128,131,131,131,0,0.03353,-0.00479,10.01118,-0.67176,-0.13740,-0.29771
125652,131,128,131,131,131,0,0.02156,0.01677,10.01597,-0.74809,-0.09160,-0.28244
125773,131,128,131,131,131,0,0.03353,0.02635,9.99442,-0.66412,-0.13740,-0.28244
125893,131,128,131,131,131,0,0.04072,-0.00479,10.03513,-0.71756,-0.05344,-0.38168
126014,131,128,131,131,131,0,0.07425,-0.00719,10.00160,-0.58015,-0.03053,-0.33588
126134,131,128,131,131,131,0,0.03114,0.00479,10.00639,-0.74809,0.06870,-0.29008
126255,131,128,131,131,131,0,0.05030,-0.00240,10.00879,-0.75573,-0.12214,-0.18321
126375,131,128,131,131,131,0,0.05269,-0.03593,10.01118,-0.65649,-0.13740,-0.29771
126496,131,128,131,131,131,0,0.02156,-0.01198,10.00160,-0.68702,-0.15267,-0.24427
126616,131,128,131,131,131,0,0.04072,0.01437,9.98963,-0.70992,-0.11450,-0.41985
126737,131,128,131,131,131,0,0.05748,0.02395,10.01118,-0.89313,-0.19084,-0.33588
126858,131,128,131,131,131,0,-0.00719,0.01916,10.01358,-0.74046,-0.25191,-0.32061
126978,131,128,131,131,131,0,0.05269,0.01198,10.01358,-0.80153,-0.17557,-0.38931
127099,131,128,131,131,131,0,0.06467,0.00958,9.99202,-0.54198,-0.18321,-0.40458
127219,131,128,131,131,131,0,0.05988,0.00000,9.98244,-0.63359,-0.13740,-0.20611
127340,131,128,131,131,131,0,0.05269,0.01916,10.00639,-0.73282,0.03817,-0.40458
127460,131,128,131,131,131,0,0.00000,0.00479,10.00879,-0.75573,0.02290,-0.32824
127581,131,128,131,131,131,0,0.04790,-0.01916,9.98484,-0.67176,-0.09924,-0.21374
127701,131,128,131,131,131,0,0.03353,0.01198,10.00400,-0.74046,-0.03053,-0.26718
127822,131,128,131,131,131,0,0.03832,-0.00479,9.98005,-0.83969,-0.27481,-0.34351
127942,131,128,131,131,131,0,0.05509,-0.01437,10.00400,-0.63359,-0.19847,-0.32824
128063,131,128,131,131,131,0,0.03353,-0.02395,9.99681,-0.66412,0.01527,-0.36641
128183,131,128,131,131,131,0,0.04790,0.00958,9.99681,-0.69466,-0.19847,-0.32061
128304,131,128,131,131,131,0,0.04551,-0.01198,10.00639,-0.73282,-0.12214,-0.29771
128425,131,128,131,131,131,0,0.05748,0.03114,10.00160,-0.58015,-0.06107,-0.51145
128545,131,128,131,131,131,0,0.03593,0.00958,10.01118,-0.71756,-0.07634,-0.28244
128666,131,128,131,131,131,0,0.04072,0.01198,10.01118,-0.64885,-0.10687,-0.38931
128786,131,128,131,131,131,0,0.06467,-0.00719,9.99442,-0.74809,-0.09924,-0.30534
128907,131,128,131,131,131,0,0.05509,0.00240,10.00160,-0.66412,-0.12977,-0.29771
129027,131,128,131,131,131,0,-0.00240,0.02874,10.00160,-0.75573,-0.14504,-0.32824
129148,131,128,131,131,131,0,0.01916,-0.00479,10.00639,-0.81679,-0.03817,-0.26718
129268,131,128,131,131,131,0,0.01437,-0.00240,9.99442,-0.64122,-0.10687,-0.35878
129389,131,128,131,131,131,0,0.04790,-0.00479,10.00160,-0.70229,-0.16794,-0.22901
129509,131,128,131,131,131,0,0.04790,0.01677,9.98244,-0.81679,-0.26718,-0.32824
129630,131,128,131,131,131,0,0.03832,0.02156,10.01837,-0.64122,-0.08397,-0.30534
129750,131,128,131,131,131,0,0.03114,-0.00958,10.00400,-0.74809,-0.04580,-0.25191
129871,131,128,131,131,131,0,0.06946,0.00479,10.01597,-0.70992,-0.18321,-0.26718
129992,131,128,131,131,131,0,0.04551,0.00479,10.00879,-0.64885,-0.22901,-0.29008
130112,131,128,131,131,131,0,0.03593,-0.02395,10.01597,-0.73282,-0.13740,-0.38931
130233,131,128,131,131,131,0,0.03353,-0.02635,9.98963,-0.63359,-0.04580,-0.24427
130353,131,128,131,131,131,0,0.02156,-0.02395,10.01837,-0.68702,-0.24427,-0.37405
130474,131,128,131,131,131,0,0.03832,-0.00479,10.03034,-0.66412,-0.12977,-0.34351
130594,131,128,131,131,131,0,0.00240,0.02156,9.98723,-0.75573,-0.08397,-0.44275
130715,131,128,131,131,131,0,0.05988,0.05269,9.99442,-0.77099,-0.28244,-0.30534
130835,131,128,131,131,131,0,0.00479,0.02635,10.00879,-0.66412,0.04580,-0.32824
130956,131,128,131,131,131,0,0.06467,-0.00240,10.01837,-0.70992,-0.18321,-0.26718
131076,131,128,131,131,131,0,0.01677,-0.00958,10.00879,-0.75573,-0.21374,-0.29771
131197,131,128,131,131,131,0,0.01916,0.00000,9.99921,-0.74046,-0.25954,-0.32824
131318,131,128,131,131,131,0,0.02874,0.01198,10.00160,-0.68702,-0.03817,-0.47328
131438,131,128,131,131,131,0,0.01677,0.00719,10.00160,-0.84733,-0.19084,-0.41985
131559,131,128,131,131,131,0,0.06227,-0.02635,10.01118,-0.62595,-0.20611,-0.30534
131679,131,128,131,131,131,0,0.04311,-0.01916,9.96807,-0.75573,-0.21374,-0.32061
131800,131,128,131,131,131,0,0.04072,-0.00479,10.00160,-0.61069,-0.20611,-0.38168
131920,131,128,131,131,131,0,0.04311,0.00479,10.02076,-0.78626,-0.04580,-0.35115
132041,131,128,131,131,131,0,0.03593,0.00000,10.01358,-0.70229,0.00000,-0.25954
132161,131,128,131,131,131,0,0.03593,-0.00479,9.99921,-0.71756,-0.20611,-0.45802
132282,131,128,131,131,131,0,0.05748,-0.03114,10.01118,-0.64122,-0.14504,-0.27481
132402,131,128,131,131,131,0,0.00719,0.00958,10.00400,-0.64885,-0.25191,-0.30534
132523,131,128,131,131,131,0,0.03353,-0.00958,10.01118,-0.74046,-0.12977,-0.34351
132643,131,128,131,131,131,0,0.05030,0.02635,10.00160,-0.58015,-0.25954,-0.24427
132764,131,128,131,131,131,0,0.03353,-0.01198,9.98244,-0.70992,-0.26718,-0.35115
132885,131,128,131,131,131,0,0.05030,0.00000,10.01358,-0.56489,-0.02290,-0.39695
133005,131,128,131,131,131,0,0.04551,-0.00719,9.99442,-0.76336,-0.08397,-0.38931
133126,131,128,131,131,131,0,-0.00719,0.00000,10.00400,-0.77863,-0.03817,-0.40458
133246,131,128,131,131,131,0,0.03832,-0.02395,9.99921,-0.83206,-0.28244,-0.37405
133367,131,128,131,131,131,0,0.02635,0.00719,10.00400,-0.65649,-0.08397,-0.37405
133487,131,128,131,131,131,0,0.02874,0.00719,10.00160,-0.67939,-0.03817,-0.30534
133608,131,128,131,131,131,0,0.04790,0.00240,10.00400,-0.73282,-0.15267,-0.23664
133728,131,128,131,131,131,0,0.02635,-0.00719,10.03513,-0.51908,-0.06870,-0.41985
133849,131,128,131,131,131,0,0.05269,0.00240,10.00639,-0.74809,-0.25954,-0.32824
133969,131,128,131,131,131,0,0.04311,-0.01916,9.98963,-0.59542,-0.04580,-0.38168
134090,131,128,131,131,131,0,0.05030,0.00958,9.98963,-0.84733,-0.13740,-0.28244
134210,131,128,131,131,131,0,0.05030,-0.02874,9.99921,-0.67939,0.00000,-0.38931
134331,131,128,131,131,131,0,0.04072,-0.00240,9.99921,-0.64885,-0.23664,-0.35878
